source_file,source_line,reference_type,referenced_config,reference_exists,is_dynamic,is_historical_doc,requires_update_on_move,notes
docs/baselines/multidag_cl_formal_run_plan.md,153,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,158,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,163,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,168,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,175,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_run_plan.md,180,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_run_plan.md,185,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_run_plan.md,190,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_run_plan.md,200,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,205,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml
docs/baselines/multidag_cl_formal_run_plan.md,210,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml
docs/baselines/multidag_cl_formal_run_plan.md,215,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml
docs/baselines/multidag_cl_formal_run_plan.md,220,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml
docs/baselines/multidag_cl_formal_run_plan.md,225,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml
docs/baselines/multidag_cl_formal_run_plan.md,230,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml
docs/baselines/multidag_cl_formal_run_plan.md,247,active_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,256,active_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,263,active_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,296,active_doc,configs/analysis/multidag_cl/iemocap/context_compare.yaml,YES,NO,NO,YES,configs/analysis/multidag_cl/iemocap/context_compare.yaml
docs/baselines/multidag_cl_formal_run_plan.md,297,active_doc,configs/analysis/multidag_cl/iemocap/modality_compare.yaml,YES,NO,NO,YES,configs/analysis/multidag_cl/iemocap/modality_compare.yaml
docs/baselines/multidag_cl_formal_run_plan.md,298,active_doc,configs/analysis/multidag_cl/iemocap/core_results_compare.yaml,YES,NO,NO,YES,configs/analysis/multidag_cl/iemocap/core_results_compare.yaml
docs/baselines/multidag_cl_formal_run_plan.md,299,active_doc,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml,YES,NO,NO,YES,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,14,dynamic_pattern,configs/baselines/multidag_cl/iemocap/formal/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,20,dynamic_pattern,configs/baselines/multidag_cl/iemocap/debug/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,26,dynamic_pattern,configs/pipeline/multidag_cl/iemocap/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,32,dynamic_pattern,configs/baselines/multidag_cl/iemocap/stabilize/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,33,dynamic_pattern,configs/pipeline/multidag_cl/iemocap/stabilize/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,39,dynamic_pattern,configs/analysis/multidag_cl/iemocap/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,117,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,118,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,119,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,120,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,121,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,127,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,128,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,129,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,130,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,131,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,132,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,133,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,144,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,145,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,146,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,147,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,159,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,160,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,161,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,162,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,163,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,169,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,170,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,171,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,172,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,173,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,174,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,175,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,195,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,196,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,197,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,198,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,209,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,210,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,211,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,217,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,218,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,219,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,230,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,231,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,249,historical_doc,configs/analysis/multidag_cl/iemocap/context_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/context_compare.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,250,historical_doc,configs/analysis/multidag_cl/iemocap/modality_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/modality_compare.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,251,historical_doc,configs/analysis/multidag_cl/iemocap/core_results_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/core_results_compare.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,252,historical_doc,configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,253,historical_doc,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,283,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,1. `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml`
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,284,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,2. `configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml`
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,285,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,3. `configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml`
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,286,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,4. `configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml`
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,287,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,5. `configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml`
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,288,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,6. `configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml`
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,298,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,299,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml
